TRIP_CODE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,SPCODE,COUNTS,SAMPVOL_L
YON20190528,Onychocorycaeus catus f,COPEPOD,Copepod,Onychocorycaeus,catus,128816,2,0.28278
YON20190528,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,104683,1,0.28278
YON20190528,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,360051,1,0.28278
YON20190528,Polychaete,NON-COPEPOD,Polychaete,,,883,1,0.28278
YON20190528,Prosobranch,NON-COPEPOD,Mollusc,,,102,1,0.28278
YON20190124,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,104193,2,0.56556
YON20190124,Harpacticoid j,COPEPOD,Copepod,,,1102,2,0.56556
YON20190124,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,360051,4,0.56556
YON20190124,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,,,146142,2,0.56556
YON20190124,Isopod j,NON-COPEPOD,Isopod,,,1131,1,0.56556
ROT20190125,Calanoid j,COPEPOD,Copepod,,,1100,62,0.509004
ROT20190125,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,104503,11,1.018008
ROT20190125,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,1,0.509004
ROT20190125,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,128690,2,0.509004
ROT20190125,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,104880,2,1.018008
PHB20190121,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,116162,1,1.13112
PHB20190121,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,116115,2,1.13112
NSI20110412,Calanid CV,COPEPOD,Copepod,,,104079,2,0.622116
NSI20110412,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,104193,14,0.622116
NSI20110412,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,116162,1,0.622116
NSI20110412,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,116382,6,0.622116
NSI20110412,Paracalanus aculeatus m,COPEPOD,Copepod,Paracalanus,aculeatus,104681,2,0.622116
NSI20110412,Sapphirina stellata f,COPEPOD,Copepod,Sapphirina,stellata,129060,1,0.622116
NSI20110412,Temora discaudata m,COPEPOD,Copepod,Temora,discaudata,220898,1,0.622116
NSI20110412,Chaetognatha,NON-COPEPOD,Chaetognath,,,2081,7,0.622116
NSI20110412,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,137247,12,0.622116
NSI20110412,Ostracod,NON-COPEPOD,Ostracod,,,1078,2,0.622116
NSI20110606,Cavoliniidae shell,NON-COPEPOD,Mollusc,,,23000,1,0.622116
NSI20110606,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,138122,11,0.622116
PHB20190121,Pleuromamma spp. j,COPEPOD,Copepod,Pleuromamma,spp.,104191,1,1.13112
PHB20190121,Medusa,NON-COPEPOD,Cnidarian,,,135220,1,1.13112
ROT20190125,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,137247,11,0.509004
ROT20190125,Polychaete larvae,NON-COPEPOD,Polychaete,,,883,2,0.509004
IIOE20190607,Calanoid j,COPEPOD,Copepod,,,1100,120,1.13112
IIOE20190607,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,104161,3,1.13112
IIOE20190607,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,116382,1,1.13112
IIOE20190607,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,104468,1,1.13112
IIOE20190607,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,116115,4,1.13112
IIOE20190607,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,116116,8,1.13112
IIOE20190607,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,106655,1,1.13112
IIOE20190607,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,3,1.13112
IIOE20190607,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,106485,18,1.13112
IIOE20190607,Oncaea media f,COPEPOD,Copepod,Oncaea,media,128938,7,1.13112
IIOE20190607,Oncaea zernovi complex f,COPEPOD,Copepod,Oncaea,zernovi complex,128955,1,1.13112
IIOE20190607,Chaetognatha,NON-COPEPOD,Chaetognath,,,2081,12,1.13112
PHB20200520,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,106485,4,5.6556
PHB20200520,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,128691,1,5.6556
PHB20190923,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,104108,3,1.69668
PHB20190923,Calanoid j,COPEPOD,Copepod,,,1100,36,1.69668
PHB20190923,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,116162,1,0.56556
PHB20190923,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,2,1.69668
PHB20190923,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,106642,3,1.69668
PHB20190923,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,106485,12,1.69668
PHB20190923,Creseis spp.,NON-COPEPOD,Mollusc,Creseis,spp.,137752,9,1.69668
PHB20190923,Ophiopluteus,NON-COPEPOD,Echinoderm,,,1806,2,0.56556
MAI20200526,Calanoid j,COPEPOD,Copepod,,,1100,51,0.84834
IIOE20190608,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,128690,8,0.56556
IIOE20190608,Paracalanus denudatus f,COPEPOD,Copepod,Paracalanus,denudatus,104682,2,0.56556
IIOE20190608,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,127533,4,0.56556
IIOE20190608,Decapod larvae,NON-COPEPOD,Decapod,,,1130,2,0.56556
MAI20200526,Oncaea media f,COPEPOD,Copepod,Oncaea,media,128938,1,0.84834
DAR20190214_0030,Canthocalanus pauper f,COPEPOD,Copepod,Canthocalanus,pauper,220834,1,0.3845808
IIOE20190526,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,104193,2,1.13112
IIOE20190526,Clausocalanus arcuicornis f,COPEPOD,Copepod,Clausocalanus,arcuicornis,104502,1,1.13112
DAR20190214_0030,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,21,0.3845808
DAR20190214_0030,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,,,146142,1,0.3845808
DAR20190214_0030,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,138122,4,0.3845808
DAR20190214_0030,Oikopleuridae,NON-COPEPOD,Appendicularian,,,103356,6,0.3845808
IIOE20190526,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,128690,10,1.13112
YON20190507,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,116162,7,0.2940912
PHB20190227,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,104108,10,1.0406304
PHB20190227,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,346152,3,1.0406304
PHB20190227,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,5,1.0406304
PHB20190227,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,1,1.0406304
PHB20190227,Cavoliniidae shell,NON-COPEPOD,Mollusc,,,23000,1,1.0406304
PHB20190227,Climacocylis scalaria,NON-COPEPOD,Ciliophora,Climacocylis,scalaria,183548,2,1.0406304
PHB20190227,Colonial ascidian larvae,NON-COPEPOD,Ascidian,,,1839,1,1.0406304
PHB20190227,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,4,1.0406304
PHB20190227,Euconchoecia aculeata,NON-COPEPOD,Ostracod,Euconchoecia,aculeata,127784,1,1.0406304
PHB20190227,Medusa,NON-COPEPOD,Cnidarian,,,135220,1,1.0406304
PHB20190227,Penilia avirostris f,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,180,1.0406304
PHB20190522,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,104504,1,1.1198088
PHB20190522,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,104616,1,1.1198088
PHB20190522,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,11,1.1198088
PHB20190522,Oithona similis f,COPEPOD,Copepod,Oithona,similis,106656,4,1.1198088
PHB20190522,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,128690,21,1.1198088
PHB20190522,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,128690,8,1.1198088
PHB20190522,Temora spp. j,COPEPOD,Copepod,Temora,spp.,104241,7,1.1198088
PHB20190522,Creseis spp.,NON-COPEPOD,Mollusc,Creseis,spp.,137752,7,1.1198088
PHB20190522,Cyttarocylis ampulla,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla,723504,2,1.1198088
YON20190507,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,11,0.2940912
YON20190507,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,220944,4,0.2940912
YON20190507,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,360051,1,0.2940912
PHB20190522,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,138122,12,1.1198088
PHB20190522,Salpidae,NON-COPEPOD,Thaliacean,,,137217,1,1.1198088
YON20190507,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,138122,1,0.2940912
IIOE20190526,Oncaea venusta typica f,COPEPOD,Copepod,Oncaea,venusta typica,363803,1,1.13112
IIOE20190526,Sapphirina spp. j,COPEPOD,Copepod,Sapphirina,spp.,128722,1,1.13112
IIOE20190527,Aetideus spp. m,COPEPOD,Copepod,Aetideus,spp.,104112,2,1.13112
IIOE20190527,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,104503,4,1.13112
IIOE20190527,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,104508,5,1.13112
IIOE20190527,Oithona nana f,COPEPOD,Copepod,Oithona,nana,106651,2,1.13112
IIOE20190527,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,104681,2,1.13112
IIOE20190527,Creseis spp.,NON-COPEPOD,Mollusc,Creseis,spp.,137752,1,1.13112
IIOE20190526,Conchoecia spp.,NON-COPEPOD,Ostracod,Conchoecia,spp.,127533,1,1.13112
IIOE20190526,Lucifer typus f,NON-COPEPOD,Decapod,Lucifer,typus,107122,1,1.13112
IIOE20190526,Radiolarian B,NON-COPEPOD,Radiozoa,,,,10,1.13112
IIOE20190526,Radiolarian G,NON-COPEPOD,Radiozoa,,,,1,1.13112
IIOE20190527,Prosobranch,NON-COPEPOD,Mollusc,,,102,5,1.13112
IIOE20190527,Radiolarian K,NON-COPEPOD,Radiozoa,,,,3,1.13112
IIOE20190527,Sergestid zoea,NON-COPEPOD,Decapod,,,106731,1,1.13112
IIOE20190527,Spongodiscidae (Trigonal),NON-COPEPOD,Radiozoa,,,345858,6,1.13112
IIOE20190530,Corycaeidae j,COPEPOD,Copepod,,,128569,4,1.13112
IIOE20190530,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,116116,3,1.13112
IIOE20190530,Nauplii calanoid,COPEPOD,Copepod,,,1100,16,1.13112
IIOE20190530,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,106485,4,1.13112
IIOE20190530,Oncaea media f,COPEPOD,Copepod,Oncaea,media,128938,4,1.13112
IIOE20190530,Oncaea mediterranea slender f,COPEPOD,Copepod,Oncaea,mediterranea slender,128939,1,1.13112
IIOE20190530,Radiolarian D,NON-COPEPOD,Radiozoa,,,,11,1.13112
IIOE20190530,Radiolarian L,NON-COPEPOD,Radiozoa,,,,4,1.13112
IIOE20190529,Calanoid j,COPEPOD,Copepod,,,1100,99,1.13112
IIOE20190529,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,104193,2,1.13112
IIOE20190529,Candacia spp. j,COPEPOD,Copepod,Candacia,spp.,104157,1,1.13112
IIOE20190529,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,104503,5,1.13112
DAR20190529,Calanoid j,COPEPOD,Copepod,,,1100,189,0.1583568
DAR20190529,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,116162,6,0.1583568
DAR20190529,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,116162,2,0.1583568
DAR20190529,Oithona attenuata f,COPEPOD,Copepod,Oithona,attenuata,220944,11,0.1583568
DAR20190529,Temora spp. j,COPEPOD,Copepod,Temora,spp.,104241,1,0.1583568
DAR20190529,Nauplii crustracean,NON-COPEPOD,Decapod,,,1066,1,0.1583568
IIOE20190529,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,115341,1,1.13112
IIOE20190529,Neocalanus gracilis f,COPEPOD,Copepod,Neocalanus,gracilis,104471,1,1.13112
IIOE20190529,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,104683,5,1.13112
IIOE20190529,Chaetognatha,NON-COPEPOD,Chaetognath,,,2081,6,1.13112
NSI20190618,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,104193,3,1.244232
NSI20190618,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,363905,4,1.244232
NSI20190618,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,115341,8,1.244232
NSI20190618,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,106655,1,1.244232
NSI20190618,Paracalanus nanus f,COPEPOD,Copepod,Paracalanus,nanus,104684,4,1.244232
NSI20190618,Paracalanus spp. j,COPEPOD,Copepod,Paracalanus,spp.,104196,2,1.244232
NSI20190618,Paroithona spp. f,COPEPOD,Copepod,Paroithona,spp.,106486,4,1.244232
ROT20190621,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,104108,3,1.27251
ROT20190621,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,104192,1,1.27251
IIOE20190529,Protoconch,NON-COPEPOD,Mollusc,,,23000,11,1.13112
ROT20190621,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,116115,2,1.27251
ROT20190621,Oithona nana f,COPEPOD,Copepod,Oithona,nana,106651,2,1.27251
ROT20190621,Oithona plumifera j,COPEPOD,Copepod,Oithona,plumifera,106652,1,1.27251
ROT20190621,Oithona similis f,COPEPOD,Copepod,Oithona,similis,106656,1,1.27251
ROT20190621,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,106485,3,1.27251
ROT20190621,Paracalanus spp. m,COPEPOD,Copepod,Paracalanus,spp.,104196,1,1.27251
ROT20190621,Cyttarocylis ampulla f. cassis,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla f. cassis,736284,3,1.27251
IIOE20190602,Acartia (Acartia) negligens f,COPEPOD,Copepod,Acartia (Acartia),negligens,346030,2,1.13112
IIOE20190602,Calanoid j,COPEPOD,Copepod,,,1100,101,1.13112
IIOE20190602,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,104193,3,1.13112
IIOE20190602,Candacia truncata m,COPEPOD,Copepod,Candacia,truncata,220916,2,1.13112
NSI20190618,Cyttarocylis ampulla f. cassis,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla f. cassis,736284,5,1.244232
NSI20190618,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,103386,1,1.244232
NSI20190618,Ophiopluteus,NON-COPEPOD,Echinoderm,,,1806,2,1.244232
NSI20190618,Ostracod,NON-COPEPOD,Ostracod,,,1078,3,1.244232
IIOE20190602,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,104508,1,1.13112
IIOE20190602,Clausocalanus spp. j,COPEPOD,Copepod,Clausocalanus,spp.,104161,3,1.13112
IIOE20190602,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,346476,1,1.13112
YON20190703,Corycaeidae j,COPEPOD,Copepod,,,128569,3,0.735228
YON20190703,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,9,0.735228
YON20190703,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,128690,2,0.735228
YON20190703,Barnacle nauplii,NON-COPEPOD,Cirripedia,,,1082,1,0.735228
YON20190703,Nauplii crustracean,NON-COPEPOD,Decapod,,,1066,1,0.735228
YON20190703,Prosobranch,NON-COPEPOD,Mollusc,,,102,1,0.735228
IIOE20190602,Microsetella spp. f,COPEPOD,Copepod,Microsetella,spp.,115341,5,1.13112
IIOE20190602,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,115341,2,1.13112
IIOE20190602,Flaccisagitta hexaptera,NON-COPEPOD,Chaetognath,Flaccisagitta,hexaptera,105435,1,1.13112
IIOE20190602,Foram D,NON-COPEPOD,Foraminifera,,,,1,1.13112
IIOE20190602,Foram E,NON-COPEPOD,Foraminifera,,,,4,1.13112
IIOE20190602,Oikopleura spp.,NON-COPEPOD,Appendicularian,Oikopleura,spp.,103367,16,1.13112
IIOE20190602,Radiolarian A,NON-COPEPOD,Radiozoa,,,,1,1.13112
IIOE20190602,Radiolarian J,NON-COPEPOD,Radiozoa,,,,5,1.13112
MAI20200106,Nauplii calanoid,COPEPOD,Copepod,,,1100,1,0.84834
MAI20200106,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,106642,9,0.84834
MAI20200106,Oncaea media f,COPEPOD,Copepod,Oncaea,media,128938,1,0.84834
MAI20200106,Bivalve,NON-COPEPOD,Mollusc,,,105,4,0.84834
MAI20200106,Medusa,NON-COPEPOD,Cnidarian,,,135220,23,0.84834
MAI20200106,Polychaete larvae,NON-COPEPOD,Polychaete,,,883,1,0.84834
MAI20191121,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,116115,2,0.84834
IIOE20190605,Calanoid j,COPEPOD,Copepod,,,1100,208,1.13112
IIOE20190605,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,104193,6,1.13112
IIOE20190605,Calocalanus styliremis f,COPEPOD,Copepod,Calocalanus,styliremis,104673,1,1.13112
IIOE20190605,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,106485,4,1.13112
IIOE20190604,Ctenocalanus spp. f,COPEPOD,Copepod,Ctenocalanus,spp.,104162,1,1.13112
IIOE20190604,Farranula gibbula f,COPEPOD,Copepod,Farranula,gibbula,346477,1,1.13112
IIOE20190604,Microsetella spp. f,COPEPOD,Copepod,Microsetella,spp.,115341,1,1.13112
IIOE20190604,Sapphirina metallina,COPEPOD,Copepod,Sapphirina,metallina,129052,1,1.13112
IIOE20190604,Foram C,NON-COPEPOD,Foraminifera,,,,5,1.13112
IIOE20190604,Radiolarian J,NON-COPEPOD,Radiozoa,,,,3,1.13112
IIOE20190604,Siphonophore diphyidae,NON-COPEPOD,Cnidarian,,,135338,2,1.13112
IIOE20190605,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,128690,7,1.13112
IIOE20190605,Oncaea waldemari f,COPEPOD,Copepod,Oncaea,waldemari,360846,2,1.13112
IIOE20190605,Foram C,NON-COPEPOD,Foraminifera,,,,7,1.13112
IIOE20190606,Candacia truncata f,COPEPOD,Copepod,Candacia,truncata,220916,1,1.13112
IIOE20190606,Clausocalanus furcatus f,COPEPOD,Copepod,Clausocalanus,furcatus,104503,9,1.13112
IIOE20190606,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,106652,7,1.13112
IIOE20190606,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,106657,11,1.13112
IIOE20190606,Oncaea venusta typica f,COPEPOD,Copepod,Oncaea,venusta typica,363803,2,1.13112
IIOE20190606,Subeucalanus pileatus f,COPEPOD,Copepod,Subeucalanus,pileatus,104547,1,1.13112
IIOE20190606,Oikopleura spp.,NON-COPEPOD,Appendicularian,Oikopleura,spp.,103367,6,1.13112
IIOE20190606,Radiolarian D,NON-COPEPOD,Radiozoa,,,,130,1.13112
IIOE20190606,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,104193,2,1.13112
KAI20190909,Oithona plumifera j,COPEPOD,Copepod,Oithona,plumifera,106652,1,1.13112
KAI20190909,Oncaea waldemari f,COPEPOD,Copepod,Oncaea,waldemari,360846,31,1.13112
PHB20190923,Oithona similis f,COPEPOD,Copepod,Oithona,similis,106656,2,1.13112
IIOE20190606,Radiolarian G,NON-COPEPOD,Radiozoa,,,,1,1.13112
IIOE20190606,Radiolarian J,NON-COPEPOD,Radiozoa,,,,5,1.13112
PHB20190923,Paracalanus spp. j,COPEPOD,Copepod,Paracalanus,spp.,104196,1,1.13112
PHB20190923,Pentacrinoid larvae,NON-COPEPOD,Echinoderm,,,1806,1,1.13112
KAI20190909,Fritillariidae,NON-COPEPOD,Appendicularian,,,103354,1,1.13112
YON20191009,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,104108,1,0.226224
YON20191009,Corycaeidae j,COPEPOD,Copepod,,,128569,8,0.226224
YON20191009,Oikopleuridae,NON-COPEPOD,Appendicularian,,,103356,29,0.226224
YON20190917,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,346152,1,0.56556
YON20190917,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,106485,73,0.56556
YON20190917,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,128690,3,0.56556
YON20190917,Chaetognatha,NON-COPEPOD,Chaetognath,,,2081,10,0.56556
PHB20191216,Acartia (Acartia) danae f,COPEPOD,Copepod,Acartia (Acartia),danae,346026,2,1.13112
PHB20191216,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,104510,2,1.13112
KAI20191127,Acartia (Acartiura) tranteri f,COPEPOD,Copepod,Acartia (Acartiura),tranteri,346042,1,2.8278
KAI20191127,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,1,2.8278
KAI20191127,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,106485,12,2.8278
KAI20191127,Oncaea waldemari f,COPEPOD,Copepod,Oncaea,waldemari,360846,9,2.8278
PHB20191118,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,116115,2,1.13112
PHB20191118,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,116116,1,1.13112
PHB20191118,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,106485,99,1.13112
NSI20191024,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,104108,3,0.622116
NSI20191024,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,116162,1,0.622116
NSI20191024,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,106485,53,0.622116
NSI20191024,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,360051,1,0.622116
NSI20191024,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,103386,5,0.622116
NSI20191024,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,138122,2,0.622116
NSI20191024,Rhabdonella spiralis,NON-COPEPOD,Ciliophora,Rhabdonella,spiralis,235763,3,0.622116
PHB20191118,Thalia democratica agg,NON-COPEPOD,Thaliacean,Thalia,democratica,137279,1,1.13112
PHB20191216,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,106485,78,1.13112
KAI20191127,Oikopleuridae,NON-COPEPOD,Appendicularian,,,103356,27,2.8278
KAI20191127,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,106272,2,2.8278
PHB20191216,Sapphirina nigromaculata f,COPEPOD,Copepod,Sapphirina,nigromaculata,129053,1,1.13112
KAI20191127,Polychaete larvae,NON-COPEPOD,Polychaete,,,883,1,2.8278
KAI20200204,Acartia (Acartiura) tranteri m,COPEPOD,Copepod,Acartia (Acartiura),tranteri,346042,3,0.56556
KAI20200204,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,346152,3,0.56556
KAI20200204,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,220943,11,0.56556
DAR20200203_2130,Acrocalanus gibber f,COPEPOD,Copepod,Acrocalanus,gibber,104645,1,0.084834
DAR20200203_2130,Acrocalanus gibber i,COPEPOD,Copepod,Acrocalanus,gibber,104645,1,0.084834
KAI20200204,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,116116,4,0.56556
KAI20200204,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,115341,8,0.56556
KAI20200204,Oncaea media f,COPEPOD,Copepod,Oncaea,media,128938,1,0.56556
PHB20191216,Fish larvae,NON-COPEPOD,Fish,,,11676,1,1.13112
PHB20191216,Medusa,NON-COPEPOD,Cnidarian,,,135220,1,1.13112
PHB20191216,Platyhelminthes j,NON-COPEPOD,Platyhelminthes,,,793,3,1.13112
DAR20200203_2130,Nauplii harpacticoid,COPEPOD,Copepod,,,1102,7,0.084834
KAI20200204,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,104683,3,0.56556
KAI20200204,Brachyuran zoea,NON-COPEPOD,Decapod,,,106673,1,0.56556
KAI20200204,Podon intermedius,NON-COPEPOD,Cladoceran,Podon,intermedius,106276,1,0.56556
DAR20200203_2130,Oikopleuridae,NON-COPEPOD,Appendicularian,,,103356,37,0.084834
DAR20200203_2130,Polychaete larvae,NON-COPEPOD,Polychaete,,,883,8,0.084834
MAI20190731,Acartia (Acartiura) tranteri f,COPEPOD,Copepod,Acartia (Acartiura),tranteri,346042,9,4.2417
MAI20190731,Calanus australis CV,COPEPOD,Copepod,Calanus,australis,345760,1,4.2417
MAI20190731,Calanus australis f,COPEPOD,Copepod,Calanus,australis,345760,2,4.2417
MAI20190731,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,345778,7,4.2417
MAI20190731,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,106485,8,4.2417
MAI20190731,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,128690,1,4.2417
MAI20190731,Chaetognatha,NON-COPEPOD,Chaetognath,,,2081,5,4.2417
ROT20200605,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,128636,1,0.452448
ROT20200605,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,128690,2,0.452448
ROT20200605,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,128690,1,0.452448
ROT20200605,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,104681,2,0.452448
ROT20200605,Paracalanus denudatus f,COPEPOD,Copepod,Paracalanus,denudatus,104682,1,0.452448
PHB20200609,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,104108,8,2.8278
PHB20200609,Calanid CV,COPEPOD,Copepod,,,104079,1,2.8278
YON20200212,Acrocalanus gibber f,COPEPOD,Copepod,Acrocalanus,gibber,104645,1,0.2940912
YON20200212,Ditrichocorycaeus erythraeus m,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,764981,1,0.2940912
YON20200212,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,116162,4,0.2940912
YON20200212,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,116115,8,0.2940912
YON20200212,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,354022,3,0.2940912
YON20200212,Leptothecata,NON-COPEPOD,Cnidarian,,,13552,1,0.2940912
