TRIP_CODE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
YON20200904,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,4,0.00588
YON20200904,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,3,0.00588
YON20200904,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,83,0.00588
YON20200904,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,44,0.00588
YON20200904,Ciliate (Inc. tintinnid),Ciliate,,,11,5,0.00588
YON20200904,Codonellopsis cf. ostenfeldi,Ciliate,Codonellopsis,cf. ostenfeldi,427448,1,0.00588
YON20200904,Cryptophyta < 10 µm length,Flagellate,,,17638,20,0.001176
YON20200904,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,9,0.00588
YON20200904,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,14,0.00588
YON20200904,Flagellate <10 µm fusiform,Flagellate,,,146222,10,0.001176
YON20200904,Flagellate <10 µm round,Flagellate,,,146222,179,0.001176
YON20200904,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.00588
YON20200904,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,1,0.00588
YON20200904,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,1,0.00588
YON20200904,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,1,0.00588
YON20200904,Laboea spp.,Ciliate,Laboea,spp.,101190,2,0.00588
YON20200904,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,10,0.00588
YON20200904,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,2,0.00588
YON20200904,Navicula cf. 20-40 µm length,Pennate diatom,,,149031,3,0.00588
YON20200904,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,5,0.00588
YON20200904,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.00588
YON20200904,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,2,0.00588
YON20200904,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,41,0.00588
YON20200904,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,33,0.00588
YON20200904,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,2,0.00588
YON20200904,Rhizosolenia pungens,Centric diatom,Rhizosolenia,pungens,149117,5,0.00588
YON20200904,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,6,0.00588
YON20200904,Strombidium spp.,Ciliate,Strombidium,spp.,101195,1,0.00588
YON20200904,Thalassionema nitzschioides,Pennate diatom,Thalassionema,nitzschioides,149093,2,0.00588
YON20200904,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,9,0.00588
YON20200904,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,130,0.00588
YON20200904,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,4,0.098
YON20200904,Tripos massiliensis,Dinoflagellate,Tripos (Tripoceratium),massiliensis,841261,1,0.098
YON20200904,Tripos teres,Dinoflagellate,Tripos (Ceratium),teres,1381154,1,0.098
YON20200904,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,5,0.00588
YON20200926,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,4,0.0388
YON20200926,Centric diatom 20-30 µm,Centric diatom,,,,2,0.0388
YON20200926,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,2,0.0388
YON20200926,Ciliate (Inc. tintinnid),Ciliate,,,11,20,0.0388
YON20200926,Cylindrical diatom,Centric diatom,,,148899,14,0.0388
YON20200926,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,40,0.0388
YON20200926,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,7,0.0388
YON20200926,Epiplocylis spp.,Ciliate,Epiplocylis,spp.,183562,2,0.0388
YON20200926,Flagellate <10 µm fusiform,Flagellate,,,146222,4,0.00194
YON20200926,Flagellate <10 µm round,Flagellate,,,146222,99,0.00194
YON20200926,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,3,0.0388
YON20200926,Guinardia striata,Centric diatom,Guinardia,striata,149113,4,0.0388
YON20200926,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,1,0.0388
YON20200926,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,1,0.0388
YON20200926,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,2,0.0388
YON20200926,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,10,0.0388
YON20200926,Oxytoxum scolopax,Dinoflagellate,Oxytoxum,scolopax,110115,1,0.0388
YON20200926,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,2,0.0388
YON20200926,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,6,0.0388
YON20200926,Pennate diatom 50 - 75 µm,Pennate diatom,,,148899,2,0.0388
YON20200926,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.0388
YON20200926,Proboscia alata,Centric diatom,Proboscia,alata,149168,3,0.0388
YON20200926,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,109487,1,0.0388
YON20200926,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,4,0.0388
YON20200926,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,6,0.0388
YON20200926,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,15,0.0388
YON20200926,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,3,0.0388
YON20200926,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,1,0.0388
YON20200926,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,2,0.0388
YON20200926,Strombidium spp.,Ciliate,Strombidium,spp.,101195,2,0.0388
YON20200926,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,3,0.0388
YON20200926,Tintinnopsis spp.,Ciliate,Tintinnopsis,spp.,163780,1,0.0388
YON20200926,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,550,0.00485
YON20200926,Tripos teres,Dinoflagellate,Tripos (Ceratium),teres,1381154,1,0.097
YON20200926,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,28,0.0388
YON20201026,Bacteriastrum delicatulum,Centric diatom,Bacteriastrum,delicatulum,164108,3,0.0188
YON20201026,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,18,0.0188
YON20201026,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,3,0.0188
YON20201026,Cerataulina spp.,Centric diatom,Cerataulina,spp.,149236,1,0.0188
YON20201026,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,4,0.0188
YON20201026,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,6,0.0188
YON20201026,Chaetoceros rostratus,Centric diatom,Chaetoceros (Phaeoceros),rostratus,178201,2,0.0188
YON20201026,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,66,0.0188
YON20201026,Ciliate (naked < 25µm),Ciliate,,,11,3,0.0188
YON20201026,Cocconeis spp.,Pennate diatom,Cocconeis,spp.,148989,1,0.0188
YON20201026,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,13,0.0188
YON20201026,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,7,0.0188
YON20201026,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,3,0.0188
YON20201026,Flagellate <10 µm fusiform,Flagellate,,,146222,7,0.00188
YON20201026,Flagellate <10 µm round,Flagellate,,,146222,99,0.00188
YON20201026,Guinardia striata,Centric diatom,Guinardia,striata,149113,1,0.0188
YON20201026,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,3,0.0188
YON20201026,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,3,0.0188
YON20201026,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,41,0.0188
YON20201026,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,1,0.0188
YON20201026,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,5,0.0188
YON20201026,Nitzschia longissima,Pennate diatom,Nitzschia,longissima,149150,3,0.0188
YON20201026,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,2,0.0188
YON20201026,Phaeocystis spp. (solitary),Flagellate,Phaeocystis,spp.,115088,1,0.00188
YON20201026,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.0188
YON20201026,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.0188
YON20201026,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.0188
YON20201026,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,23,0.0188
YON20201026,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,7,0.0188
YON20201026,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,4,0.0188
YON20201026,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,5,0.0188
YON20201026,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,9,0.0188
YON20201026,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,45,0.0188
YON20201026,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,2,0.0188
YON20201026,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,7,0.00188
YON20201120,Bacteriastrum furcatum,Centric diatom,Bacteriastrum,furcatum,164110,1,0.005
YON20201120,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,1,0.005
YON20201120,Cerataulina spp.,Centric diatom,Cerataulina,spp.,149236,3,0.005
YON20201120,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,8,0.005
YON20201120,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,2,0.005
YON20201120,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,2,0.005
YON20201120,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,20,0.005
YON20201120,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,10,0.005
YON20201120,Chrysophyceae,Flagellate,,,146230,1,0.0012
YON20201120,Ciliate (naked 25-50 µm),Ciliate,,,11,3,0.005
YON20201120,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,1,0.005
YON20201120,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,9,0.005
YON20201120,Dactyliosolen spp.,Centric diatom,Dactyliosolen,spp.,149309,3,0.005
YON20201120,Eutintinnus lusus-undae,Ciliate,Eutintinnus,lusus-undae,247939,1,0.005
YON20201120,Flagellate <10 µm fusiform,Flagellate,,,146222,30,0.0012
YON20201120,Flagellate <10 µm round,Flagellate,,,146222,252,0.0012
YON20201120,Guinardia cylindrus,Centric diatom,Guinardia,cylindrus,163241,3,0.005
YON20201120,Guinardia striata,Centric diatom,Guinardia,striata,149113,2,0.005
YON20201120,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,2,0.005
YON20201120,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,2,0.005
YON20201120,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,2,0.005
YON20201120,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,103,0.005
YON20201120,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,149230,8,0.005
YON20201120,Mesodinium spp.,Ciliate,Mesodinium,spp.,179320,2,0.005
YON20201120,Nitzschia longissima,Pennate diatom,Nitzschia,longissima,149150,3,0.005
YON20201120,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,1,0.005
YON20201120,Prasinophytes,Flagellate,,,17329,4,0.0012
YON20201120,Proboscia alata,Centric diatom,Proboscia,alata,149168,8,0.005
YON20201120,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,40,0.005
YON20201120,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,18,0.005
YON20201120,Rhabdonella spiralis,Ciliate,Rhabdonella,spiralis,235763,1,0.005
YON20201120,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,5,0.005
YON20201120,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,3,0.005
YON20201120,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,2,0.005
YON20201120,Tintinnina ,Ciliate,,,732976,1,0.005
YON20201120,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,150,0.005
YON20201120,Tripos falcatus,Dinoflagellate,Tripos (Amphiceratium),falcatus,837220,1,0.005
YON20201120,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,7,0.005
YON20201120,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,23,0.0012
YON20201209,Bacteriastrum elongatum,Centric diatom,Bacteriastrum,elongatum,162916,7,0.01
YON20201209,Bacteriastrum furcatum,Centric diatom,Bacteriastrum,furcatum,164110,8,0.01
YON20201209,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,26,0.01
YON20201209,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,5,0.01
YON20201209,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,9,0.01
YON20201209,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,33,0.01
YON20201209,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,4,0.01
YON20201209,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,139,0.01
YON20201209,Codonellopsis cf. ostenfeldi,Ciliate,Codonellopsis,cf. ostenfeldi,427448,1,0.01
YON20201209,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,4,0.01
YON20201209,Cryptophyta < 10 µm length,Flagellate,,,17638,4,0.002
YON20201209,Cylindrical diatom,Centric diatom,,,148899,1,0.01
YON20201209,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,18,0.01
YON20201209,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,3,0.01
YON20201209,Eucampia zodiacus,Centric diatom,Eucampia,zodiacus,149131,2,0.01
YON20201209,Flagellate <10 µm fusiform,Flagellate,,,146222,2,0.002
YON20201209,Flagellate <10 µm round,Flagellate,,,146222,82,0.002
YON20201209,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.01
YON20201209,Guinardia striata,Centric diatom,Guinardia,striata,149113,6,0.01
YON20201209,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,2,0.01
YON20201209,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,62,0.01
YON20201209,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,1,0.01
YON20201209,Pennate diatom 50 - 75 µm,Pennate diatom,,,148899,3,0.01
YON20201209,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.01
YON20201209,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.01
YON20201209,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,65,0.01
YON20201209,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,12,0.01
YON20201209,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,1,0.01
YON20201209,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,3,0.01
YON20201209,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,2,0.01
YON20201209,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,148912,3,0.01
YON20201209,Thalassiosira spp. 60-80 µm,Centric diatom,Thalassiosira,spp.,148912,2,0.01
YON20201209,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,300,0.001
YON20201209,Tripos teres,Dinoflagellate,Tripos (Ceratium),teres,1381154,1,0.1
YON20201209,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,842517,1,0.1
YON20201209,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,9,0.01
YON20210127,Bacteriastrum furcatum,Centric diatom,Bacteriastrum,furcatum,164110,7,0.02
YON20210127,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,27,0.02
YON20210127,Cerataulina spp.,Centric diatom,Cerataulina,spp.,149236,5,0.02
YON20210127,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,5,0.02
YON20210127,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,1,0.02
YON20210127,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,36,0.02
YON20210127,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,43,0.02
YON20210127,Climacocylis scalaroides,Ciliate,Climacocylis,scalaroides,417178,1,0.02
YON20210127,Climacodium frauenfeldianum,Centric diatom,Climacodium,frauenfeldianum,196804,15,0.02
YON20210127,Cryptophyta < 10 µm length,Flagellate,,,17638,12,0.002
YON20210127,Cylindrical diatom,Centric diatom,,,148899,2,0.02
YON20210127,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,38,0.02
YON20210127,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,14,0.02
YON20210127,Dadayiella ganymedes,Ciliate,Dadayiella,ganymedes,183542,1,0.02
YON20210127,Eucampia cornuta,Centric diatom,Eucampia,cornuta,248058,6,0.02
YON20210127,Flagellate <10 µm fusiform,Flagellate,,,146222,7,0.002
YON20210127,Flagellate <10 µm round,Flagellate,,,146222,136,0.002
YON20210127,Guinardia striata,Centric diatom,Guinardia,striata,149113,6,0.02
YON20210127,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,3,0.02
YON20210127,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,3,0.02
YON20210127,Haslea wawrikae,Pennate diatom,Haslea,wawrikae,248063,1,0.02
YON20210127,Laboea spp.,Ciliate,Laboea,spp.,101190,2,0.02
YON20210127,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,74,0.02
YON20210127,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,2,0.02
YON20210127,Pennate diatom 10 - 25 µm,Pennate diatom,,,148899,2,0.02
YON20210127,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,11,0.02
YON20210127,Proboscia alata,Centric diatom,Proboscia,alata,149168,20,0.02
YON20210127,Proboscia alata ~ 50 µm cell width,Centric diatom,Proboscia,alata,149168,5,0.02
YON20210127,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,109487,3,0.02
YON20210127,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.02
YON20210127,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,24,0.02
YON20210127,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,10,0.02
YON20210127,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,2,0.02
YON20210127,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,3,0.02
YON20210127,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,4,0.02
YON20210127,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,5,0.02
YON20210127,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,4,0.02
YON20210127,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,180,0.001
YON20210127,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,,,146203,7,0.02
YON20210127,Unid dinoflagellate < 10 µm,Dinoflagellate,,,146203,2,0.002
YON20210209,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,7,0.04
YON20210209,Chaetoceros densus,Centric diatom,Chaetoceros (Phaeoceros),densus,149121,1,0.04
YON20210209,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,4,0.04
YON20210209,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,15,0.04
YON20210209,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,4,0.04
YON20210209,Ciliate (Inc. tintinnid),Ciliate,,,11,19,0.04
YON20210209,Climacocylis scalaroides,Ciliate,Climacocylis,scalaroides,417178,1,0.04
YON20210209,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,83,0.04
YON20210209,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,2,0.04
YON20210209,Flagellate <10 µm fusiform,Flagellate,,,146222,4,0.002
YON20210209,Flagellate <10 µm round,Flagellate,,,146222,100,0.002
YON20210209,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,4,0.04
YON20210209,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,,,109392,12,0.04
YON20210209,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
YON20210209,Haslea wawrikae,Pennate diatom,Haslea,wawrikae,248063,1,0.04
YON20210209,Laboea spp.,Ciliate,Laboea,spp.,101190,6,0.04
YON20210209,Navicula cf. 40-60 µm length,Pennate diatom,,,149031,1,0.04
YON20210209,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,17,0.04
YON20210209,Pennate diatom 10 - 25 µm,Pennate diatom,,,148899,1,0.04
YON20210209,Pennate diatom 25 - 50 µm,Pennate diatom,,,148899,21,0.04
YON20210209,Pennate diatom 50 - 75 µm,Pennate diatom,,,148899,4,0.04
YON20210209,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,5,0.04
