SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,CELL_COUNT,SAMPVOL_L
1014,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,18,0.02525
1014,Flagellate <10 µm fusiform,Flagellate,(null),(null),3,0.00202
1014,Flagellate <10 µm round,Flagellate,(null),(null),9,0.00202
1014,Guinardia spp.,Centric diatom,Guinardia,spp.,2,0.02525
1014,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,4,0.02525
1014,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,5,0.02525
1014,Proboscia alata,Centric diatom,Proboscia,alata,1,0.02525
1014,Skeletonema spp.,Centric diatom,Skeletonema,spp.,311,0.02525
1014,Stephanopyxis spp.,Centric diatom,Stephanopyxis,spp.,1,0.02525
1014,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,6,0.02525
1014,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,1,0.02525
1014,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),2,0.00202
1015,Chaetoceros laeve,Centric diatom,Chaetoceros (Hyalochaete),laeve,3,0.0297
1015,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,2,0.0297
1015,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,1,0.0297
1015,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,1,0.0297
1015,Ciliate (Inc. tintinnid),Ciliate,(null),(null),15,0.0297
1015,Cryptophyta < 10 µm length,Flagellate,(null),(null),3,0.001683
1015,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,18,0.0297
1015,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,5,0.0297
1015,Diploneis spp.,Pennate diatom,Diploneis,spp.,3,0.0297
1015,Flagellate <10 µm fusiform,Flagellate,(null),(null),7,0.001683
1015,Flagellate <10 µm round,Flagellate,(null),(null),190,0.001683
1015,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,2,0.0297
1015,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,1,0.0297
1015,Hemiaulus sinensis,Centric diatom,Hemiaulus,sinensis,1,0.0297
1015,Laboea spp.,Ciliate,Laboea,spp.,1,0.0297
1015,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,3,0.0297
1015,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,1,0.0297
1015,Nitzschia longissima,Pennate diatom,Nitzschia,longissima,1,0.0297
1015,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),12,0.0297
1015,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,1,0.0297
1015,Prorocentrum gracile,Dinoflagellate,Prorocentrum,gracile,1,0.0297
1015,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,2,0.0297
1015,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,182,0.0297
1015,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,47,0.0297
1015,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,2,0.0297
1015,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,1,0.0297
1015,Salpingella subconica,Ciliate,Salpingella,subconica,2,0.0297
1015,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,1,0.0297
1015,Striatella spp.,Pennate diatom,Striatella,spp.,2,0.0297
1015,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,1,0.099
1015,Tripos fusus type,Dinoflagellate,Tripos (Amphiceratium),fusus type,1,0.099
1015,Tripos kofoidii,Dinoflagellate,Tripos (Ceratium),kofoidii,1,0.099
1015,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,1,0.099
1015,Undella spp.,Ciliate,Undella,spp.,1,0.0297
1015,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),7,0.0297
1016,Cerataulina spp.,Centric diatom,Cerataulina,spp.,3,0.0408
1016,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,3,0.0408
1016,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,3,0.0408
1016,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,6,0.0408
1016,Ciliate (Inc. tintinnid),Ciliate,(null),(null),25,0.0408
1016,Cocconeis spp.,Pennate diatom,Cocconeis,spp.,1,0.0408
1016,Cryptophyta < 10 µm length,Flagellate,(null),(null),15,0.00102
1016,Cylindrical diatom,Centric diatom,(null),(null),2,0.0408
1016,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,25,0.0408
1016,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,2,0.0408
1016,Dadayiella ganymedes,Ciliate,Dadayiella,ganymedes,1,0.0408
1016,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,20,0.0408
1016,Eutintinnus lususundae,Ciliate,Eutintinnus,lususundae,1,0.0408
1016,Flagellate <10 µm fusiform,Flagellate,(null),(null),5,0.00102
1016,Flagellate <10 µm round,Flagellate,(null),(null),180,0.00102
1016,Guinardia striata,Centric diatom,Guinardia,striata,3,0.0408
1016,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,4,0.0408
1016,Laboea spp.,Ciliate,Laboea,spp.,1,0.0408
1016,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,4,0.0408
1016,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,2,0.0408
1016,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,2,0.0408
1016,Licmophora spp. < 150 µm,Pennate diatom,Licmophora,spp.,1,0.0408
1016,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,1,0.0408
1016,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,1,0.0408
1016,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),11,0.0408
1016,Proboscia alata,Centric diatom,Proboscia,alata,2,0.0408
1016,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,1,0.0408
1016,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,38,0.0408
1016,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,18,0.0408
1016,Radiolarian,Radiozoa,(null),(null),1,0.0408
1016,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,1,0.0408
1016,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,1,0.0408
1016,Striatella spp.,Pennate diatom,Striatella,spp.,5,0.0408
1016,Strombidium spp.,Ciliate,Strombidium,spp.,1,0.0408
1016,Thalassionema nitzschioides,Pennate diatom,Thalassionema,nitzschioides,9,0.0408
1016,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,1,0.0408
1016,Thalassiosira spp. 40-60 µm,Centric diatom,Thalassiosira,spp.,1,0.0408
1016,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,3,0.0408
1016,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,3,0.0408
1016,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),17,0.0408
1016,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),1,0.00102
1017,Asteromphalus spp.,Centric diatom,Asteromphalus,spp.,1,0.0147
1017,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,6,0.0147
1017,Chaetoceros (Phaeoceros),Centric diatom,Chaetoceros (Phaeoceros),spp.,2,0.0147
1017,Chaetoceros curvisetus,Centric diatom,Chaetoceros (Hyalochaete),curvisetus,7,0.0147
1017,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,25,0.0147
1017,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,2,0.0147
1017,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,15,0.0147
1017,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,149,0.0147
1017,Ciliate (naked < 25µm),Ciliate,(null),(null),3,0.0147
1017,Cryptophyta < 10 µm length,Flagellate,(null),(null),24,0.00196
1017,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,1,0.0147
1017,Entomoneis spp.,Pennate diatom,Entomoneis,spp.,1,0.0147
1017,Flagellate <10 µm fusiform,Flagellate,(null),(null),55,0.00196
1017,Flagellate <10 µm round,Flagellate,(null),(null),226,0.00196
1017,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,14,0.0147
1017,Prasinophytes,Flagellate,(null),(null),7,0.00196
1017,Prorocentrum gracile,Dinoflagellate,Prorocentrum,gracile,1,0.0147
1017,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,112,0.0147
1017,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,2,0.0147
1017,Rhizosolenia bergonii,Centric diatom,Rhizosolenia,bergonii,2,0.0147
1017,Skeletonema spp.,Centric diatom,Skeletonema,spp.,3,0.0147
1017,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,3,0.0147
1017,Tripos kofoidii,Dinoflagellate,Tripos (Ceratium),kofoidii,1,0.0147
1017,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),9,0.00196
1020,Asterionellopsis glacialis,Pennate diatom,Asterionellopsis,glacialis,8,0.0396
1020,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,7,0.0396
1020,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,13,0.0396
1020,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,2,0.0396
1020,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,11,0.0396
1020,Ciliate (Inc. tintinnid),Ciliate,(null),(null),28,0.0396
1020,Codonellopsis morchella,Ciliate,Codonellopsis,morchella,1,0.0396
1020,Cylindrical diatom,Centric diatom,(null),(null),1,0.0396
1020,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,13,0.0396
1020,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,5,0.0396
1020,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,1,0.0396
1020,Eutintinnus lususundae,Ciliate,Eutintinnus,lususundae,3,0.0396
1020,Flagellate <10 µm fusiform,Flagellate,(null),(null),1,0.00198
1020,Flagellate <10 µm round,Flagellate,(null),(null),115,0.00198
1020,Guinardia striata,Centric diatom,Guinardia,striata,7,0.0396
1020,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),1,0.0396
1020,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,10,0.0396
1020,Haslea wawrikae,Pennate diatom,Haslea,wawrikae,3,0.0396
1020,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,6,0.0396
1020,Laboea spp.,Ciliate,Laboea,spp.,3,0.0396
1020,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,39,0.0396
1020,Leptocylindrus mediterraneus (with flagellates),Centric diatom,Leptocylindrus,mediterraneus,2,0.0396
1020,Nitzschia longissima,Pennate diatom,Nitzschia,longissima,1,0.0396
1020,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),25,0.0396
1020,Pennate diatom > 100 µm,Pennate diatom,(null),(null),1,0.0396
1020,Proboscia alata,Centric diatom,Proboscia,alata,13,0.0396
1020,Proboscia alata f. indica,Centric diatom,Proboscia,alata f. indica,6,0.0396
1020,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,1,0.0396
1020,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,20,0.0396
1020,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,8,0.0396
1020,Pyrophacus spp.,Dinoflagellate,Pyrophacus,spp.,1,0.0396
1020,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,1,0.0396
1020,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,1,0.0396
1020,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,1,0.0396
1020,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,1,0.0396
1020,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,1,0.0396
1020,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,450,0.00099
1020,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,1,0.099
1020,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),27,0.0396
1021,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,5,0.0196
1021,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,3,0.0196
1021,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,5,0.0196
1021,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,16,0.0196
1021,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,14,0.0196
1021,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,20,0.0196
1021,Ciliate (Inc. tintinnid),Ciliate,(null),(null),1,0.0196
1021,Cryptophyta < 10 µm length,Flagellate,(null),(null),7,0.001078
1021,Cylindrical diatom,Centric diatom,(null),(null),7,0.0196
1021,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,2,0.0196
1021,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,54,0.0196
1021,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,8,0.0196
1021,Flagellate <10 µm fusiform,Flagellate,(null),(null),1,0.001078
1021,Flagellate <10 µm round,Flagellate,(null),(null),209,0.001078
1021,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,14,0.0196
1021,Guinardia striata,Centric diatom,Guinardia,striata,20,0.0196
1021,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,1,0.0196
1021,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,6,0.0196
1021,Hemiaulus sinensis,Centric diatom,Hemiaulus,sinensis,1,0.0196
1021,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,53,0.0196
1021,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),8,0.0196
1021,Proboscia alata,Centric diatom,Proboscia,alata,8,0.0196
1021,Proboscia alata f. indica,Centric diatom,Proboscia,alata f. indica,1,0.0196
1021,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,45,0.0196
1021,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,9,0.0196
1021,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,2,0.0196
1021,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,11,0.0196
1021,Rhizosolenia pungens,Centric diatom,Rhizosolenia,pungens,2,0.0196
1021,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,3,0.0196
1021,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,7,0.0196
1021,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,5,0.0196
1021,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,3,0.0196
1021,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,3,0.0196
1021,Thalassiosira spp. 60-80 µm,Centric diatom,Thalassiosira,spp.,3,0.0196
1021,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,20,0.098
1021,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,1,0.098
1021,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,1,0.098
1021,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),13,0.0196
1022,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,2,0.0376
1022,Chaetoceros spp.,Centric diatom,Chaetoceros,spp.,1,0.0376
1022,Chrysophyceae,Flagellate,(null),(null),1,0.00188
1022,Ciliate (naked < 25µm),Ciliate,(null),(null),2,0.0376
1022,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,2,0.0376
1022,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,1,0.0376
1022,Entomoneis spp.,Pennate diatom,Entomoneis,spp.,1,0.0376
1022,Flagellate <10 µm fusiform,Flagellate,(null),(null),2,0.00188
1022,Flagellate <10 µm round,Flagellate,(null),(null),21,0.00188
1022,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,1,0.0376
1022,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,8,0.0376
1022,Hemiaulus sinensis,Centric diatom,Hemiaulus,sinensis,6,0.0376
1022,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,9,0.0376
1022,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,6,0.0376
1022,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),3,0.0376
1022,Podolampas spp.,Dinoflagellate,Podolampas,spp.,1,0.0376
1022,Proboscia alata,Centric diatom,Proboscia,alata,1,0.0376
1022,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,2,0.0376
1022,Thalassionema frauenfeldii,Pennate diatom,Thalassionema,frauenfeldii,3,0.0376
1022,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,570,0.0376
1022,Unid dinoflagellate 30 - 50 µm,Dinoflagellate,(null),(null),1,0.0376
1022,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),1,0.00188
1022,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),1,0.0376
1023,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,2,0.015
1023,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,1,0.015
1023,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,8,0.015
1023,Ciliate (Inc. tintinnid),Ciliate,(null),(null),3,0.015
1023,Cryptophyta < 10 µm length,Flagellate,(null),(null),13,0.0008
1023,Cylindrical diatom,Centric diatom,(null),(null),3,0.015
1023,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,76,0.015
1023,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,3,0.015
1023,Dinophysis tripos,Dinoflagellate,Dinophysis,tripos,1,0.1
1023,Flagellate <10 µm fusiform,Flagellate,(null),(null),2,0.0008
1023,Flagellate <10 µm round,Flagellate,(null),(null),199,0.0008
1023,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,1,0.015
1023,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),5,0.015
1023,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,2,0.015
1023,Laboea strobila,Ciliate,Laboea,strobila,4,0.015
1023,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,14,0.015
1023,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,12,0.1
1023,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,3,0.015
1023,Pennate diatom 25 - 50 µm,Pennate diatom,(null),(null),3,0.015
1023,Pronoctiluca spp.,Dinoflagellate,Pronoctiluca,spp.,2,0.015
1023,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,1,0.015
1023,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,81,0.015
1023,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,42,0.015
1023,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,1,0.015
1023,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,16,0.015
1023,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,14,0.1
1023,Tripos kofoidii,Dinoflagellate,Tripos (Ceratium),kofoidii,1,0.1
1023,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,1,0.1
1023,Tripos pentagonus,Dinoflagellate,Tripos (Ceratium),pentagonus,4,0.1
1023,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),45,0.015
1023,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),3,0.0008
1024,Alexandrium spp.,Dinoflagellate,Alexandrium,spp.,5,0.01
1024,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,15,0.01
1024,Chaetoceros anastomosans,Centric diatom,Chaetoceros (Hyalochaete),anastomosans,2,0.01
1024,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,7,0.01
1024,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,4,0.01
1024,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,133,0.01
1024,Ciliate (naked < 25µm),Ciliate,(null),(null),12,0.01
1024,Cryptophyta < 10 µm length,Flagellate,(null),(null),2,0.002
1024,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,26,0.01
1024,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,5,0.01
1024,Flagellate <10 µm fusiform,Flagellate,(null),(null),35,0.002
1024,Flagellate <10 µm round,Flagellate,(null),(null),169,0.002
1024,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,9,0.01
1024,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,5,0.01
1024,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,39,0.01
1024,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,8,0.01
1024,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,3,0.1
1024,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,1,0.01
1024,Podolampas spp.,Dinoflagellate,Podolampas,spp.,1,0.01
1024,Prasinophytes,Flagellate,(null),(null),4,0.002
1024,Proboscia alata,Centric diatom,Proboscia,alata,1,0.01
1024,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,20,0.01
1024,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,10,0.01
1024,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,2,0.01
1024,Skeletonema spp.,Centric diatom,Skeletonema,spp.,70,0.01
1024,Tripos concilians,Dinoflagellate,Tripos (Tripoceratium),concilians,1,0.01
1024,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,1,0.01
1024,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,1,0.01
1024,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),12,0.01
1024,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),20,0.002
1046,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,28,0.04
1046,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,7,0.04
1046,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,3,0.04
1046,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,2,0.04
1046,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,20,0.04
1046,Climacodium spp.,Centric diatom,Climacodium,spp.,9,0.04
1046,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,6,0.04
1046,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,4,0.04
1046,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,26,0.04
