SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,SPCODE,ZOOP_ABUNDANCE_M3
11,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,1.4145
284,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,64.2967
288,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,19.289
293,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,45.0077
33,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,23.5755
138,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,7.8585
39,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,10.609
187,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,507.9439
167,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,3.2148
1,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,4.0415
191,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,0.5304
119,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,6.2868
196,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,0.2572
78,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,19.289
200,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,22.5038
77,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,2.5259
296,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,6.4297
168,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,3.9292
302,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,64.2967
376,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,12.8593
377,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,16.0742
402,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,0.0707
403,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,13.6012
395,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,32.1483
501,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,6.4297
528,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,7.8585
734,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,38.578
644,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,6.4297
639,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,17.6816
632,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,3.2148
673,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,25.7187
714,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,22.5038
756,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,21.2179
818,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,61.5012
820,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,27.2024
836,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,7.3673
884,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,11.7877
1086,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,5.4405
1071,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,2.8291
1003,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,70.7264
1016,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,7.8585
1021,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,137222,13.6012
284,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,35.3632
293,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,38.578
38,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,6.4297
182,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,96.445
125,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,76.1668
70,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,43.2039
142,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,13.6012
185,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,3.7889
188,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,1.1788
28,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,6.8006
296,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,6.4297
129,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,157.1697
373,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,6.8006
436,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,35.3632
403,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,95.2086
407,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,6.4297
397,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,6.6306
398,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,15.4714
417,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,77.156
422,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,24.7542
715,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,3.5363
632,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,3.2148
683,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,2.8291
667,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,3.5363
708,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1806,13.6012
11,Egg,NON-COPEPOD,Egg,(null),(null),(null),4.2436
288,Egg,NON-COPEPOD,Egg,(null),(null),(null),48.2225
165,Egg,NON-COPEPOD,Egg,(null),(null),(null),0.1891
122,Egg,NON-COPEPOD,Egg,(null),(null),(null),22.5038
135,Egg,NON-COPEPOD,Egg,(null),(null),(null),26.1949
154,Egg,NON-COPEPOD,Egg,(null),(null),(null),51.0801
53,Egg,NON-COPEPOD,Egg,(null),(null),(null),20.4018
23,Egg,NON-COPEPOD,Egg,(null),(null),(null),16.0014
9,Egg,NON-COPEPOD,Egg,(null),(null),(null),22.6687
198,Egg,NON-COPEPOD,Egg,(null),(null),(null),1.1788
94,Egg,NON-COPEPOD,Egg,(null),(null),(null),6.4297
296,Egg,NON-COPEPOD,Egg,(null),(null),(null),3.2148
27,Egg,NON-COPEPOD,Egg,(null),(null),(null),149.3112
423,Egg,NON-COPEPOD,Egg,(null),(null),(null),1.4434
422,Egg,NON-COPEPOD,Egg,(null),(null),(null),7.0726
489,Egg,NON-COPEPOD,Egg,(null),(null),(null),2.3575
494,Egg,NON-COPEPOD,Egg,(null),(null),(null),22.3967
499,Egg,NON-COPEPOD,Egg,(null),(null),(null),6.1886
732,Egg,NON-COPEPOD,Egg,(null),(null),(null),19.289
653,Egg,NON-COPEPOD,Egg,(null),(null),(null),23.5755
645,Egg,NON-COPEPOD,Egg,(null),(null),(null),6.4297
787,Egg,NON-COPEPOD,Egg,(null),(null),(null),12.8593
6,Egg mass,NON-COPEPOD,Egg,(null),(null),(null),14.1453
357,Egg mass,NON-COPEPOD,Egg,(null),(null),(null),11.3162
364,Egg mass,NON-COPEPOD,Egg,(null),(null),(null),31.4339
175,Evadne nordmanni,NON-COPEPOD,Cladoceran,Evadne,nordmanni,106273,7.0726
42,Evadne nordmanni,NON-COPEPOD,Cladoceran,Evadne,nordmanni,106273,3.9292
102,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,14.1453
106,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,15.717
126,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,3.5363
127,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,86.4433
559,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,3.9292
777,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,15.717
1017,Evadne spinifera,NON-COPEPOD,Cladoceran,Evadne,spinifera,106274,7.8585
37,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,4.4204
6,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,3.5363
30,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,0.2105
77,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,10.1038
7,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,56.139
431,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,1.4145
24,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,70.7264
676,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,221.6093
793,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,16.0313
842,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,4.7151
898,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,2.3575
905,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,15.717
981,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),110671,3.5363
112,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,21.2179
19,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,1.0104
396,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,3.6741
437,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,14.1453
448,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,0.2009
379,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,5.3045
982,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,2.3575
999,Euphausiid furcilia larvae,NON-COPEPOD,Euphausiid,(null),(null),110671,18.8604
117,Euphausiid adult,NON-COPEPOD,Euphausiid,(null),(null),110671,0.8841
283,Euphausiid adult,NON-COPEPOD,Euphausiid,(null),(null),110671,5.7465
301,Euphausiid adult,NON-COPEPOD,Euphausiid,(null),(null),110671,2.5719
379,Euphausiid adult,NON-COPEPOD,Euphausiid,(null),(null),110671,8.8408
145,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,44.204
162,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,70.7264
89,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,2.7202
193,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,12.3771
51,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,7.8585
198,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,1.1788
144,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,7.8585
172,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,1.0104
207,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,80.3709
386,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,14.1453
439,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,7.8585
358,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,23.5755
546,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,633.0009
547,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,3.5363
666,Fish egg,NON-COPEPOD,Fish,(null),(null),11676,7.0726
20,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,3.5363
183,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,3.5363
132,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,3.2148
147,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,2.0208
56,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,7.8585
143,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,5.4405
302,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,6.4297
428,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,13.6012
491,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,7.8585
547,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,3.5363
621,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,6.8006
900,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,6.4297
981,Fish larvae,NON-COPEPOD,Fish,(null),(null),11676,3.5363
102,Fish j,NON-COPEPOD,Fish,(null),(null),11676,3.5363
157,Fish j,NON-COPEPOD,Fish,(null),(null),11676,5.4405
305,Fish j,NON-COPEPOD,Fish,(null),(null),11676,0.7073
441,Fish j,NON-COPEPOD,Fish,(null),(null),11676,3.9292
367,Fish j,NON-COPEPOD,Fish,(null),(null),11676,6.4297
878,Fish j,NON-COPEPOD,Fish,(null),(null),11676,4.4204
284,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,38.578
293,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,19.289
82,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,6.4297
151,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,65.4219
17,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,3.1434
53,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,13.6012
187,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,57.867
101,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,42.2521
196,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,0.1286
60,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,67.19
147,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,2.0208
25,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,21.2179
57,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,23.5755
18,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,9.0675
203,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,44.204
301,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,56.5811
373,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,306.0275
386,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,84.8716
388,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,4.7151
423,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,2.8868
437,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,7.0726
439,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,23.5755
441,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,3.9292
387,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,7.8585
410,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,1.7682
367,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,141.4527
413,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,32.1483
457,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,38.2305
389,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,31.4339
483,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,25.7187
518,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,1.8042
523,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,54.4049
525,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,6.8006
650,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,7.0726
642,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,3.5363
644,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,51.4374
649,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,10.609
620,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,20.4018
729,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,38.8995
679,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,32.1483
681,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,12.8593
682,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,4.4204
668,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,28.2905
669,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,23.5755
755,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,3.1434
774,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,56.5811
747,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,21.2179
820,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,95.2086
838,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,14.1453
811,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,43.6582
824,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,27.2024
857,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,127.3074
862,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,15.717
896,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,1364.0084
1088,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,44.204
991,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,49.5085
1002,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,83.5857
1005,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,68.4449
1020,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,802.4722
1146,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),103354,63.6537
284,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,19.289
287,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,141.4527
291,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,17.6816
36,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,6.4297
492,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,6.4297
506,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,29.4693
734,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,12.8593
547,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,7.0726
626,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,15.1556
742,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,7.0726
767,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,12.8593
814,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,12.8593
856,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,17.6816
893,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,20.8019
1088,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,176.8159
1046,Gastropod,NON-COPEPOD,Mollusc,(null),(null),101,2.5719
112,Gastropod veliger,NON-COPEPOD,Mollusc,(null),(null),101,113.1622
862,Gastropod veliger,NON-COPEPOD,Mollusc,(null),(null),101,15.717
906,Gastropod veliger,NON-COPEPOD,Mollusc,(null),(null),101,15.717
132,Insect terrestrial,NON-COPEPOD,Other,(null),(null),(null),3.2148
870,Insect terrestrial,NON-COPEPOD,Other,(null),(null),(null),19.289
285,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,6.4297
53,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,13.6012
57,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,7.8585
437,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,7.0726
358,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,7.8585
538,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,6.4297
643,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,2.3575
653,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,7.8585
564,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,12.8593
645,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,6.4297
735,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,2.3575
737,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,2.3575
839,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,0.943
876,Isopod,NON-COPEPOD,Isopod,(null),(null),1131,15.717
169,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,106827,1.1788
291,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,106827,1.6074
203,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,106827,22.102
490,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,106827,39.2924
513,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,106827,3.5363
461,Lucifer spp.,NON-COPEPOD,Decapod,Lucifer,spp.,106827,6.4297
290,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.2148
136,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,1.7682
139,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,6.8006
167,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,6.4297
125,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,21.762
127,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.9292
46,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,4.3929
65,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,0.9823
27,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,62.8679
118,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,7.8585
309,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,7.7721
283,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,0.442
58,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,15.717
365,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,1.7682
390,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,27.5047
489,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,0.5894
514,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,4.2436
473,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,40.8037
782,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,14.1453
800,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,5.6581
836,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.6837
844,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,7.0726
868,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,12.8593
870,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,51.4374
848,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,7.8585
855,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,8.8408
863,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.1434
897,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,9.4302
916,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,0.2549
871,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,25.7187
886,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.8438
1081,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,17.6816
1082,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,14.1453
1012,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.5363
1017,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,70.7264
998,Medusa,NON-COPEPOD,Cnidarian,(null),(null),135220,3.5363
147,Megalope,NON-COPEPOD,Decapod,(null),(null),1066,2.0208
124,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,16.0742
191,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,1.0609
8,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,8.4872
416,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,4.2864
457,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,563.8994
411,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,1994.4833
480,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,798.422
530,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,134.3801
642,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,1787.0194
728,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,813.3531
700,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,35.3632
713,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,2272.6737
735,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,1289.5773
771,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,6.4297
773,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,7.0726
748,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,560.5064
826,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,56.5811
838,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,9.4302
990,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,7.0726
1013,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,1598.4157
1054,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,2.0208
1023,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,23363.2742
1149,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,109921,1117.4765
152,Obelia spp.,NON-COPEPOD,Cnidarian,Obelia,spp.,117034,0.7367
16,Obelia spp.,NON-COPEPOD,Cnidarian,Obelia,spp.,117034,6.8006
